Time,max capacity,pod_1,pod_2,pod_3,pod_4,pod_6,pod_7,pod_9,pod_10,pod_11,pod_12,pod_13,pod_15,pod_16,pod_17,pod_18,pod_19,pod_20,pod_21,pod_22,pod_23,pod_24,pod_25,pod_26,pod_27,pod_28,pod_29,pod_30,pod_31,pod_32,pod_33,pod_34,pod_35,pod_36,pod_37,pod_38,pod_39,pod_40,pod_41,pod_42,pod_43,pod_44,pod_45,pod_46,pod_47,pod_48,pod_49,pod_50,pod_51,pod_52,pod_53,pod_54,pod_55,pod_56,pod_57,pod_58,pod_59,pod_60,pod_61
2025-12-08 13:14:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,18.2 MiB,1.24 GiB,24.2 MiB,66.1 MiB,8.45 GiB,2.87 MiB,604 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,511 MiB,159 MiB,163 MiB,544 MiB,599 MiB,166 MiB,29.8 MiB,188 MiB,9.84 MiB,24.5 MiB,93.8 MiB,104 MiB,543 MiB,13.3 MiB,23.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,467 MiB,953 MiB,975 MiB,956 MiB,667 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 13:16:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,18.4 MiB,1.24 GiB,23.1 MiB,66.1 MiB,8.45 GiB,2.62 MiB,615 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,533 MiB,159 MiB,163 MiB,545 MiB,617 MiB,166 MiB,29.5 MiB,188 MiB,9.92 MiB,24.0 MiB,97.8 MiB,102 MiB,543 MiB,11.9 MiB,25.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,651 MiB,953 MiB,964 MiB,955 MiB,795 MiB,33.4 MiB,123 MiB,35.2 MiB,9.58 MiB
2025-12-08 13:18:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,18.6 MiB,1.24 GiB,24.4 MiB,66.1 MiB,8.45 GiB,2.61 MiB,602 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,549 MiB,159 MiB,163 MiB,545 MiB,175 MiB,166 MiB,29.4 MiB,188 MiB,9.91 MiB,24.4 MiB,94.5 MiB,101 MiB,543 MiB,13.1 MiB,26.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,646 MiB,952 MiB,964 MiB,955 MiB,803 MiB,33.4 MiB,123 MiB,35.2 MiB,9.58 MiB
2025-12-08 13:20:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,19.0 MiB,1.24 GiB,24.7 MiB,66.1 MiB,8.45 GiB,2.61 MiB,575 MiB,19 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,574 MiB,159 MiB,163 MiB,545 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.58 MiB,24.1 MiB,94.8 MiB,99.6 MiB,544 MiB,13.4 MiB,24.7 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,644 MiB,961 MiB,960 MiB,1.01 GiB,787 MiB,33.4 MiB,123 MiB,35.2 MiB,9.58 MiB
2025-12-08 13:22:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,19.7 MiB,1.24 GiB,23.8 MiB,66.2 MiB,8.45 GiB,35.5 MiB,650 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,595 MiB,159 MiB,163 MiB,545 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.70 MiB,24.1 MiB,96.7 MiB,102 MiB,544 MiB,12.8 MiB,24.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,692 MiB,994 MiB,953 MiB,966 MiB,798 MiB,33.4 MiB,123 MiB,35.2 MiB,9.58 MiB
2025-12-08 13:24:00,61.8 GiB,3.32 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,20.1 MiB,1.24 GiB,22.6 MiB,66.1 MiB,8.45 GiB,2.66 MiB,656 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,602 MiB,159 MiB,163 MiB,545 MiB,175 MiB,166 MiB,29.4 MiB,188 MiB,9.89 MiB,24.2 MiB,93.4 MiB,105 MiB,544 MiB,13.1 MiB,25.9 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,684 MiB,1015 MiB,978 MiB,966 MiB,805 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 13:26:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,20.3 MiB,1.24 GiB,24.0 MiB,66.1 MiB,8.45 GiB,2.66 MiB,679 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,625 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.4 MiB,188 MiB,9.71 MiB,24.1 MiB,95.4 MiB,106 MiB,544 MiB,13.7 MiB,26.4 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,682 MiB,1000 MiB,973 MiB,965 MiB,805 MiB,33.4 MiB,123 MiB,35.2 MiB,9.58 MiB
2025-12-08 13:28:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,20.6 MiB,1.24 GiB,25.5 MiB,66.1 MiB,8.45 GiB,2.91 MiB,635 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,646 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.81 MiB,24.3 MiB,95.5 MiB,100 MiB,544 MiB,13.4 MiB,26.4 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,682 MiB,988 MiB,968 MiB,962 MiB,805 MiB,33.4 MiB,123 MiB,35.1 MiB,9.58 MiB
2025-12-08 13:30:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,20.8 MiB,1.24 GiB,25.5 MiB,66.1 MiB,8.45 GiB,3.13 MiB,583 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,10.1 MiB,24.3 MiB,94.3 MiB,102 MiB,544 MiB,13.7 MiB,26.4 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,683 MiB,974 MiB,962 MiB,961 MiB,805 MiB,33.4 MiB,123 MiB,35.1 MiB,9.58 MiB
2025-12-08 13:32:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,21.1 MiB,1.24 GiB,25.6 MiB,66.1 MiB,8.45 GiB,2.86 MiB,584 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,334 MiB,264 MiB,327 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,9.93 MiB,23.6 MiB,95.6 MiB,97.7 MiB,544 MiB,13.6 MiB,24.8 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,678 MiB,970 MiB,976 MiB,957 MiB,767 MiB,33.4 MiB,123 MiB,34.6 MiB,9.58 MiB
2025-12-08 13:34:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,21.5 MiB,1.24 GiB,23.2 MiB,66.2 MiB,8.45 GiB,2.71 MiB,574 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,374 MiB,375 MiB,327 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,10.1 MiB,24.4 MiB,94.6 MiB,103 MiB,544 MiB,12.8 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,673 MiB,966 MiB,971 MiB,955 MiB,790 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 13:36:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,21.9 MiB,1.24 GiB,23.1 MiB,66.1 MiB,8.45 GiB,38.3 MiB,605 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,401 MiB,398 MiB,327 MiB,175 MiB,166 MiB,29.6 MiB,188 MiB,9.88 MiB,24.5 MiB,94.1 MiB,104 MiB,544 MiB,13.5 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,665 MiB,962 MiB,966 MiB,951 MiB,803 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 13:38:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,23.5 MiB,1.24 GiB,25.2 MiB,66.1 MiB,8.45 GiB,2.63 MiB,598 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,425 MiB,424 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,10.3 MiB,22.6 MiB,94.0 MiB,103 MiB,544 MiB,13.1 MiB,25.5 MiB,59.8 MiB,70.4 MiB,44.4 MiB,44.0 MiB,701 MiB,958 MiB,976 MiB,955 MiB,787 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 13:40:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,23.6 MiB,1.24 GiB,25.3 MiB,66.1 MiB,8.45 GiB,2.88 MiB,577 MiB,19.0 MiB,2.51 GiB,3.13 MiB,266 MiB,140 MiB,157 MiB,427 MiB,444 MiB,327 MiB,175 MiB,166 MiB,30.0 MiB,188 MiB,9.75 MiB,23.8 MiB,94.3 MiB,108 MiB,544 MiB,12.7 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,695 MiB,957 MiB,974 MiB,955 MiB,802 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 13:42:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,23.9 MiB,1.24 GiB,25.3 MiB,66.2 MiB,8.45 GiB,2.97 MiB,541 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,448 MiB,461 MiB,327 MiB,175 MiB,166 MiB,29.8 MiB,189 MiB,9.54 MiB,24.0 MiB,94.8 MiB,102 MiB,544 MiB,13.3 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,693 MiB,955 MiB,969 MiB,957 MiB,667 MiB,33.4 MiB,123 MiB,34.6 MiB,9.83 MiB
2025-12-08 13:44:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,24.0 MiB,1.24 GiB,23.4 MiB,66.1 MiB,8.45 GiB,2.87 MiB,513 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,459 MiB,468 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.72 MiB,24.3 MiB,95.6 MiB,107 MiB,544 MiB,13.5 MiB,25.6 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,690 MiB,953 MiB,961 MiB,957 MiB,807 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 13:46:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,24.2 MiB,1.24 GiB,24.1 MiB,66.1 MiB,8.45 GiB,2.57 MiB,515 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,472 MiB,483 MiB,327 MiB,175 MiB,166 MiB,29.7 MiB,188 MiB,9.93 MiB,24.2 MiB,96.2 MiB,106 MiB,544 MiB,13.1 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,687 MiB,963 MiB,960 MiB,955 MiB,807 MiB,33.4 MiB,123 MiB,34.9 MiB,9.58 MiB
2025-12-08 13:48:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,24.6 MiB,1.24 GiB,24.3 MiB,66.1 MiB,8.45 GiB,2.57 MiB,493 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,494 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,189 MiB,10.2 MiB,24.3 MiB,95.4 MiB,109 MiB,544 MiB,13.1 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,683 MiB,960 MiB,959 MiB,954 MiB,812 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 13:50:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,25.0 MiB,1.24 GiB,25.7 MiB,66.1 MiB,8.45 GiB,2.59 MiB,522 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,506 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.65 MiB,24.3 MiB,96.4 MiB,102 MiB,544 MiB,13.3 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,687 MiB,963 MiB,958 MiB,950 MiB,810 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 13:52:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,25.2 MiB,1.24 GiB,24.5 MiB,66.1 MiB,8.45 GiB,23.1 MiB,568 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.8 MiB,188 MiB,9.74 MiB,24.2 MiB,95.6 MiB,98.1 MiB,544 MiB,12.6 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,679 MiB,959 MiB,964 MiB,982 MiB,810 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 13:54:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.71 GiB,,3.72 GiB,,,,,,,,,,,,25.5 MiB,1.24 GiB,24.5 MiB,66.1 MiB,8.45 GiB,2.87 MiB,563 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.87 MiB,24.1 MiB,98.3 MiB,101 MiB,544 MiB,14.0 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,675 MiB,965 MiB,973 MiB,972 MiB,810 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 13:56:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,26.3 MiB,1.24 GiB,25.1 MiB,66.2 MiB,8.45 GiB,2.85 MiB,557 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.8 MiB,188 MiB,10.0 MiB,24.1 MiB,94.7 MiB,106 MiB,544 MiB,12.9 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,680 MiB,963 MiB,964 MiB,967 MiB,810 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 13:58:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,26.2 MiB,1.24 GiB,23.5 MiB,66.2 MiB,8.45 GiB,3.10 MiB,547 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.7 MiB,188 MiB,9.63 MiB,24.4 MiB,95.4 MiB,107 MiB,544 MiB,13.1 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,703 MiB,961 MiB,963 MiB,963 MiB,830 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:00:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,26.3 MiB,1.24 GiB,23.6 MiB,66.2 MiB,8.45 GiB,2.60 MiB,559 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.8 MiB,188 MiB,9.96 MiB,24.1 MiB,95.7 MiB,108 MiB,544 MiB,13.5 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,695 MiB,961 MiB,961 MiB,962 MiB,816 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:02:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,26.5 MiB,1.24 GiB,23.6 MiB,66.2 MiB,8.45 GiB,2.84 MiB,597 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.4 MiB,188 MiB,9.58 MiB,24.1 MiB,95.9 MiB,106 MiB,544 MiB,12.6 MiB,25.5 MiB,59.8 MiB,70.1 MiB,44.4 MiB,44.0 MiB,692 MiB,960 MiB,961 MiB,960 MiB,814 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:04:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,26.7 MiB,1.24 GiB,24.3 MiB,66.2 MiB,8.45 GiB,2.57 MiB,615 MiB,19.3 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.73 MiB,24.4 MiB,94.8 MiB,108 MiB,544 MiB,13.4 MiB,25.1 MiB,60.1 MiB,70.4 MiB,44.4 MiB,44.0 MiB,688 MiB,960 MiB,960 MiB,957 MiB,814 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:06:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,27.1 MiB,1.24 GiB,23.4 MiB,66.1 MiB,8.45 GiB,31.3 MiB,656 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.5 MiB,188 MiB,9.74 MiB,24.1 MiB,95.8 MiB,103 MiB,544 MiB,13.3 MiB,23.3 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,679 MiB,955 MiB,954 MiB,956 MiB,791 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:08:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.72 GiB,,3.73 GiB,,,,,,,,,,,,27.0 MiB,1.24 GiB,23.9 MiB,66.2 MiB,8.45 GiB,14.4 MiB,725 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.7 MiB,188 MiB,9.60 MiB,24.5 MiB,96.6 MiB,103 MiB,544 MiB,13.5 MiB,25.3 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,677 MiB,965 MiB,972 MiB,755 MiB,766 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:10:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,27.2 MiB,1.24 GiB,24.0 MiB,66.2 MiB,8.45 GiB,2.66 MiB,744 MiB,18.9 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.6 MiB,189 MiB,10.2 MiB,24.5 MiB,92.9 MiB,107 MiB,544 MiB,13.6 MiB,25.7 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,471 MiB,963 MiB,966 MiB,952 MiB,809 MiB,33.4 MiB,123 MiB,35.0 MiB,9.58 MiB
2025-12-08 14:12:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,27.4 MiB,1.24 GiB,24.8 MiB,66.2 MiB,8.45 GiB,2.89 MiB,742 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,166 MiB,29.7 MiB,188 MiB,9.99 MiB,23.7 MiB,94.1 MiB,106 MiB,544 MiB,13.1 MiB,24.8 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,666 MiB,967 MiB,964 MiB,960 MiB,805 MiB,33.4 MiB,123 MiB,34.7 MiB,9.58 MiB
2025-12-08 14:14:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,28.0 MiB,1.24 GiB,22.6 MiB,66.2 MiB,8.45 GiB,2.89 MiB,764 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,411 MiB,29.7 MiB,188 MiB,9.64 MiB,24.2 MiB,96.1 MiB,108 MiB,544 MiB,13.3 MiB,25.2 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,657 MiB,965 MiB,964 MiB,1.04 GiB,804 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:16:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,28.3 MiB,1.24 GiB,24.9 MiB,66.2 MiB,8.45 GiB,2.88 MiB,776 MiB,19.2 MiB,2.51 GiB,3.13 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,515 MiB,29.7 MiB,188 MiB,9.79 MiB,24.1 MiB,95.7 MiB,107 MiB,540 MiB,13.1 MiB,25.4 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,656 MiB,965 MiB,962 MiB,1023 MiB,793 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:18:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,28.8 MiB,1.24 GiB,25.0 MiB,66.2 MiB,8.45 GiB,2.85 MiB,768 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,627 MiB,29.5 MiB,188 MiB,9.72 MiB,24.2 MiB,95.8 MiB,108 MiB,540 MiB,13.3 MiB,25.4 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,669 MiB,964 MiB,962 MiB,997 MiB,800 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:20:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,29.1 MiB,1.24 GiB,23.3 MiB,66.2 MiB,8.45 GiB,2.88 MiB,787 MiB,19.0 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,703 MiB,30.0 MiB,188 MiB,10.2 MiB,24.4 MiB,95.7 MiB,105 MiB,540 MiB,13.5 MiB,25.5 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,667 MiB,963 MiB,961 MiB,986 MiB,803 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:22:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,29.6 MiB,1.24 GiB,23.3 MiB,66.1 MiB,8.45 GiB,22.8 MiB,882 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,755 MiB,30.0 MiB,188 MiB,9.88 MiB,24.5 MiB,93.8 MiB,102 MiB,540 MiB,13.2 MiB,25.5 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,661 MiB,956 MiB,957 MiB,980 MiB,816 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:24:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,30.0 MiB,1.24 GiB,24.4 MiB,66.2 MiB,8.45 GiB,2.65 MiB,893 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,892 MiB,29.8 MiB,188 MiB,9.93 MiB,24.1 MiB,95.0 MiB,106 MiB,541 MiB,13.2 MiB,25.6 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,678 MiB,962 MiB,961 MiB,980 MiB,668 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:26:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,30.4 MiB,1.24 GiB,21.9 MiB,66.2 MiB,8.45 GiB,2.89 MiB,861 MiB,19.1 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,892 MiB,29.9 MiB,188 MiB,9.73 MiB,24.4 MiB,95.9 MiB,105 MiB,541 MiB,13.4 MiB,25.2 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,677 MiB,961 MiB,960 MiB,977 MiB,789 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:28:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,30.8 MiB,1.24 GiB,23.1 MiB,66.2 MiB,8.45 GiB,3.12 MiB,794 MiB,19.2 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,892 MiB,29.4 MiB,188 MiB,9.89 MiB,24.1 MiB,94.6 MiB,102 MiB,541 MiB,13.7 MiB,25.4 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,676 MiB,959 MiB,958 MiB,971 MiB,807 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
2025-12-08 14:30:00,61.8 GiB,3.31 GiB,2.73 MiB,,,3.73 GiB,,3.73 GiB,,,,,,,,,,,,31.4 MiB,1.24 GiB,25.4 MiB,66.2 MiB,8.45 GiB,2.86 MiB,800 MiB,19.4 MiB,2.51 GiB,2.88 MiB,266 MiB,140 MiB,157 MiB,159 MiB,163 MiB,327 MiB,175 MiB,892 MiB,29.4 MiB,188 MiB,9.93 MiB,24.3 MiB,95.7 MiB,100 MiB,541 MiB,13.5 MiB,25.4 MiB,60.1 MiB,70.1 MiB,44.4 MiB,44.0 MiB,674 MiB,955 MiB,956 MiB,969 MiB,810 MiB,33.4 MiB,123 MiB,34.8 MiB,9.58 MiB
